"","Country","City","Lat","Lon","NearestLandBased","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500","V501","V502","V503","V504","V505","V506","V507","V508","V509","V510","V511","V512","V513","V514","V515","V516","V517","V518","V519","V520","V521","V522","V523","V524","V525","V526","V527","V528","V529","V530","V531","V532","V533","V534","V535","V536","V537","V538","V539","V540","V541","V542","V543","V544","V545","V546","V547","V548","V549","V550","V551","V552","V553","V554","V555","V556","V557","V558","V559","V560","V561","V562","V563","V564","V565","V566","V567","V568","V569","V570","V571","V572","V573","V574","V575","V576","V577","V578","V579","V580","V581","V582","V583","V584","V585","V586","V587","V588","V589","V590","V591","V592","V593","V594","V595","V596","V597","V598","V599","V600","V601","V602","V603","V604","V605","V606","V607","V608","V609","V610","V611","V612","V613","V614","V615","V616","V617","V618","V619","V620","V621","V622","V623","V624","V625","V626","V627","V628","V629","V630","V631","V632","V633","V634","V635","V636","V637","V638","V639","V640","V641","V642","V643","V644","V645","V646","V647","V648","V649","V650","V651","V652","V653","V654","V655","V656","V657","V658","V659","V660","V661","V662","V663","V664","V665","V666","V667","V668","V669","V670","V671","V672","V673","V674","V675","V676","V677","V678","V679","V680","V681","V682","V683","V684","V685","V686","V687","V688","V689","V690","V691","V692","V693","V694","V695","V696","V697","V698","V699","V700","V701","V702","V703","V704","V705","V706","V707","V708","V709","V710","V711","V712","V713","V714","V715","V716","V717","V718","V719","V720","V721","V722","V723","V724","V725","V726","V727","V728","V729","V730","V731","V732","V733"
"predfin","Angola","Luanda","-8.8272699","13.2439512","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.25e-06","1.33252490602482e-06","1.42049806318312e-06","1.51426916843696e-06","1.61388064391774e-06","1.72004614500763e-06","1.83319527490101e-06","1.95378741145557e-06","2.08231212278666e-06","2.2192911551211e-06","2.36528164074914e-06","2.52104469248444e-06","2.68707587430342e-06","2.86404104163626e-06","3.05266016462576e-06","3.2537006262871e-06","3.4679802671453e-06","3.69637747817665e-06","3.94125176165595e-06","4.20234711180332e-06","4.4807378438041e-06","4.77756962093019e-06","5.09406369733475e-06","5.43152223432377e-06","5.79133687974187e-06","6.1781557795024e-06","6.59081453928514e-06","7.03103363858527e-06","7.50065043545889e-06","8.00162888854403e-06","8.53606456540307e-06","9.10619320769082e-06","9.72270376842251e-06","1.03809780841168e-05","1.10838147816676e-05","1.18342245233622e-05","1.26354268405379e-05","1.3490861782202e-05","1.44042032590752e-05","1.53962497340537e-05","1.64566029890975e-05","1.75899626804867e-05","1.8801352679838e-05","2.00961440465518e-05","2.14800736766591e-05","2.2959284661152e-05","2.45632220628155e-05","2.62792322591952e-05","2.81150748227174e-05","3.00790963416454e-05","3.21802470342333e-05","3.44280989406693e-05","3.68329420752188e-05","3.94594600180569e-05","4.22731563177482e-05","4.5287345117991e-05","4.8516302222761e-05","5.19753036403557e-05","5.56807121361703e-05","5.96501173884046e-05","6.39961417517305e-05","6.86585010089649e-05","7.36601593176243e-05","7.90257708499613e-05","8.47817499556897e-05","9.09564243807594e-05","9.75804261667133e-05","0.000104814605751193","0.000112584260918396","0.000120928876201287","0.000129890856473048","0.000139515697092247","0.000149852222719571","0.000160952950565251","0.000173090787425025","0.000186141628977561","0.000200173749365197","0.00021526054251874","0.000231480783341826","0.000248919049945882","0.000267666171625695","0.000288132240148313","0.00031015824476997","0.000333860415702583","0.000359364920321969","0.000386807559078249","0.000416334095022844","0.000448102702395997","0.000482498576739886","0.000519516404684383","0.000559352847567805","0.000602219038934215","0.000648341642459641","0.00069796339217092","0.000751344654841345","0.000809363002275545","0.000871809568811276","0.000939013817275168","0.00101132793297724","0.00108912950354811","0.00117282218585699","0.00126283778193586","0.0013611121514854","0.00146688574593216","0.0015807064804569","0.0017031588594495","0.00183486506322149","0.00197648678554207","0.00212872725980486","0.00229341686963885","0.0024704277873809","0.00266061219657313","0.00286487037188686","0.00308415331051871","0.00331946138186117","0.00357184424262874","0.00384150414559941","0.00413034948904682","0.00443956023247379","0.00477035910379354","0.00512400760160302","0.00550180199008033","0.00590506765046874","0.00633438480478562","0.00679176143048869","0.00727855791251902","0.00779611553165728","0.00834575012272636","0.00892873550157346","0.00954628317265453","0.0101940383382573","0.0108778077504397","0.0115984372480986","0.0123566109086565","0.0131528233221828","0.0139873455564422","0.0148601826346955","0.0157592676788195","0.0166945027818933","0.0176648832948986","0.0186690190614415","0.0197050956036734","0.0207708610373112","0.0218635945700485","0.0229711976847622","0.0240981025817067","0.025240126358408","0.0263925958355021","0.0275503690459566","0.0287078668070383","0.0298590622198888","0.0309711911785161","0.032062708948034","0.0331269692559154","0.0341572067237536","0.035146634431325","0.0360885424798557","0.0369763884518843","0.0377733068462018","0.0385035649365908","0.0391619147194126","0.0397438112220565","0.0402452787247362","0.0406630674639145","0.0409946253127474","0.0412179864784219","0.0413528031537927","0.0413990766492143","0.041357567227388","0.0412298118408874","0.0410180385801219","0.0407249987548884","0.0403267891287287","0.0398560769747919","0.0393174442331306","0.0387157763124455","0.038056217684739","0.0373441162347256","0.0365848923614671","0.0357684424864849","0.0349168571213252","0.0340355318656493","0.0331297073394903","0.032204448106555","0.0312645742853271","0.0303146233456865","0.0293416657642505","0.0283682229646098","0.0273980417726366","0.0264344429380072","0.0254804450372556","0.0245387227976119","0.0236116529843226","0.0226933253653327","0.0217941704160642","0.0209158131091012","0.0200594979895664","0.0192262492354754","0.0184168676613012","0.0176319486380149","0.0168653592955471","0.0161244930862567","0.0154094732895494","0.0147202424884005","0.014056632553577","0.0134183666809351","0.0128050817253488","0.0122109241627793","0.0116413067913965","0.0110956868075712","0.0105734389689238","0.0100739029417079","0.00959639206702338","0.00914017518719473","0.00870254598837319","0.00828499091209685","0.00788677723839667","0.00750716824064612","0.00714543379923719","0.00680085349151412","0.00647271581685444","0.00615909644099129","0.00586068293942156","0.00557678891937603","0.00530677351816274","0.00505000521438316","0.00480587584643103","0.00457379852741326","0.004353190135232","0.00414349649180547","0.00394422980278232","0.00375487964986319","0.00357496329604796","0.00340401981795932","0.00324160530242113","0.00308728260348979","0.00294064014091651","0.00280132867639429","0.00266897044953435","0.00254321734136099","0.00242373559119524","0.00231022191842357","0.00220239284939253","0.00209991811956572","0.00200253162950187","0.00190997289256519","0.00182199543636197","0.00173836518663347","0.00165886043120672","0.00158336376837415","0.00151157709134289","0.00144330582764466","0.00137837028163881","0.00131660020932982","0.00125783397643535","0.00120191868001552","0.00114877633601386","0.00109820872011284","0.00105007141295328","0.0010042411532451","0.000960601027834018","0.000919040228752028","0.000879445574895796","0.000841709801513037","0.00080575652759066","0.000771496056859528","0.000738843471437338","0.000707718278172415","0.000678044174881928","0.000649747474824118","0.000622745901424436","0.00059698756470289","0.000572414316783553","0.000548967621955301","0.000526591981763746","0.00050523476322525","0.000484844084369296","0.000465334919739483","0.000446705467264016","0.000428912760513556","0.000411916177320787","0.000395677221583044","0.000380159330380828","0.000365327878006343","0.000351159084816941","0.000337620939280733","0.000324674041976932","0.000312290294154574","0.000300443047993701","0.000289106995161977","0.000278258016170584","0.000267847284855923","0.000257880564885044","0.000248337703918748","0.000239199014589934","0.000230445775096643","0.000222060193396069","0.000214025354544544","0.000206320896370753","0.000198930062589946","0.000191844797577471","0.000185051205966844","0.000178536090509018","0.000172286903745605","0.000166291697601237","0.000160494369638483","0.00015492997165376","0.000149590048440921","0.00014446461889208","0.000139544176452243","0.000134819669903625","0.000130282449719474","0.000125913862454924","0.000121716531476678","0.000117683726450966","0.000113808302757447","0.000110083458965005","0.000106502705799212","0.000103059876409726","9.97320693954014e-05","9.65317027604417e-05","9.3453297582336e-05","9.04917611432265e-05","8.76421318333403e-05","8.48997134106163e-05","8.22600214491034e-05","7.97177578498644e-05","7.72683780454581e-05","7.4909586052102e-05","7.26376339835779e-05","7.04489492946304e-05","6.83401221537609e-05","6.63078721026177e-05","6.43263967856204e-05","6.24165193227961e-05","6.05755651425293e-05","5.88007486613587e-05","5.70894074833829e-05","5.54389962674938e-05","5.38470683013064e-05","5.2298624824796e-05","5.08046786769844e-05","4.93632266586305e-05","4.79721949309984e-05","4.66296008779177e-05","4.53335495543273e-05","4.40822190163764e-05","4.28677254512978e-05","4.16948128484447e-05","4.05619491775976e-05","3.9467593066184e-05","3.84102684228618e-05","3.73885614569077e-05","3.64010407410637e-05","3.54453912575439e-05","3.45212159889506e-05","3.36276436190801e-05","3.27635279617811e-05","3.19277706906115e-05","3.11193187249064e-05","3.03371594737142e-05","2.957587935515e-05","2.88391853458127e-05","2.81262042763082e-05","2.74360709733817e-05","2.6767955430554e-05","2.6121060692665e-05","2.54945867825504e-05","2.48841957306976e-05","2.42929835101755e-05","2.37202739278385e-05","2.3165408841204e-05","2.26277565876071e-05","2.21067110045335e-05","2.16016962908385e-05","2.11131140995316e-05","2.06394535285729e-05","2.0180157971711e-05","1.97347318686764e-05","1.93026989438505e-05","1.8883601251205e-05","1.84769982745201e-05","1.80868719864801e-05","1.77082976495307e-05","1.73408238532615e-05","1.69840727733119e-05","1.66376912006744e-05","1.63013361108549e-05","1.59747214659988e-05","1.56629323720772e-05","1.53600098473522e-05","1.50656653206484e-05","1.47796249115833e-05","1.45016230498424e-05","1.42314040847094e-05","1.39687261387505e-05","1.3721418766685e-05","1.3480901821276e-05","1.32469659884172e-05","1.30194094149387e-05","1.2798037316152e-05","1.2582661781435e-05","1.23731070642505e-05","1.21784169832319e-05","1.19889129016368e-05","1.18044430714326e-05","1.16248610375182e-05","1.14500253324395e-05","1.12797993277037e-05","1.11140607264306e-05","1.09597895491594e-05","1.08095517944628e-05","1.06632361569237e-05","1.05207349118071e-05","1.03819439202387e-05","1.02467625093005e-05","1.01150932856754e-05","9.99638400372489e-06","9.88079137978613e-06","9.7682251690857e-06","9.65860861657345e-06","9.5518675025953e-06","9.44793000377214e-06","9.34672807460636e-06","9.25777137281803e-06","9.17123682519738e-06","9.08706827601401e-06","9.00521200415264e-06","8.92561605624659e-06","8.84823018563442e-06","8.77300603196101e-06","8.70748406796682e-06","8.6439203960916e-06","8.58227612121423e-06","8.52251362609604e-06","8.46459660134156e-06","8.40848996592215e-06","8.35416651517974e-06","8.30901062354396e-06","8.26549026084271e-06","8.22357798651117e-06","8.18324867553212e-06","8.14447816519121e-06","8.10724323442087e-06","8.07153145922439e-06","8.0436041220217e-06","8.01710176365503e-06","7.99201279154655e-06","7.9683232818958e-06","7.9460169200744e-06","7.9250799853736e-06","7.90550225756324e-06","7.88987966517795e-06","7.8755805534668e-06","7.86259506054535e-06","7.8509140105916e-06","7.84052888916218e-06","7.83143184724116e-06","7.8236178936552e-06","7.82128962823151e-06","7.82023310719455e-06","7.82044135829125e-06","7.82191262645845e-06","7.82464433521399e-06","7.82863518768841e-06","7.83388626812816e-06","7.84664346988813e-06","7.86068166844113e-06","7.87600484865186e-06","7.89261768996712e-06","7.91052546242725e-06","7.92973411341761e-06","7.95025833463791e-06","7.97487914375955e-06","8.00084657021577e-06","8.02816704074474e-06","8.05684814989951e-06","8.08690284028402e-06","8.11834264048274e-06","8.15117736899001e-06","8.18399838050477e-06","8.21822988950468e-06","8.25388663570943e-06","8.29098302263467e-06","8.32953421645838e-06","8.36955611739927e-06","8.41106503797064e-06","8.45330868038774e-06","8.49705126190762e-06","8.54232540843218e-06","8.58915167124572e-06","8.6375496113688e-06","8.68753990393155e-06","8.73914178468314e-06","8.78871705777291e-06","8.8399022666405e-06","8.89272201840179e-06","8.94719908462725e-06","9.00335706913203e-06","9.06122042911494e-06","9.12080520177752e-06","9.1766828537337e-06","9.23425231958869e-06","9.29355465154199e-06","9.35461539729416e-06","9.41746109968208e-06","9.48211923542298e-06","9.54861698365545e-06","9.61393672652674e-06","9.68106700553768e-06","9.75008227172645e-06","9.8210093154096e-06","9.89388246729485e-06","9.96873354149198e-06","1.00455926852878e-05","1.01168872104643e-05","1.01901390412033e-05","1.02653833021431e-05","1.03426527329953e-05","1.04219813264758e-05","1.05034041940339e-05","1.0586957477724e-05","1.06645732780918e-05","1.07442311831246e-05","1.08259966961868e-05","1.09099054337692e-05","1.09959940822641e-05","1.1084300575551e-05","1.11748650311608e-05","1.1262085913463e-05","1.13515455546455e-05","1.14432868412183e-05","1.15373497078357e-05","1.16337755507567e-05","1.17326070562312e-05","1.18338885201649e-05","1.1928686945842e-05","1.20258648248104e-05","1.21254674130192e-05","1.22275380831965e-05","1.23321214506907e-05","1.24392635759239e-05","1.25490096910643e-05","1.26548948521064e-05","1.2763356254605e-05","1.28744503815814e-05","1.29882258729954e-05","1.31047327938469e-05","1.32240226431643e-05","1.33461456602523e-05","1.34612242917287e-05","1.35790612407272e-05","1.36997079409156e-05","1.38232168566315e-05","1.39496419342339e-05","1.40790386456889e-05","1.42114585299441e-05","1.43403152217594e-05","1.44721479385196e-05","1.46070545664551e-05","1.47450929462754e-05","1.48863264675921e-05","1.50308167611055e-05","1.51786265751177e-05","1.53217677912106e-05","1.54681724661995e-05","1.56179321120189e-05","1.57711124158019e-05","1.59277808918132e-05","1.60880070296191e-05","1.62518563721803e-05","1.64092961191662e-05","1.65703026031728e-05","1.6734946174082e-05","1.69032990016463e-05","1.70754352477361e-05","1.72514310842438e-05","1.74313647487907e-05","1.76095497245694e-05","1.77917037023227e-05","1.79779142201234e-05","1.81682640641264e-05","1.83628382260516e-05","1.85617239866009e-05","1.87649862895232e-05","1.89674974846337e-05","1.91744049655938e-05","1.93858722394096e-05","1.96019948636264e-05","1.98228709370559e-05","2.00486011878674e-05","2.02792858672772e-05","2.05148733468279e-05","2.07554899521383e-05","2.10014488422143e-05","2.12527808557815e-05","2.15096270441875e-05","2.17721050637652e-05","2.20403128294066e-05","2.23141248907701e-05","2.25938798280833e-05","2.28797740853065e-05","2.31719453916707e-05","2.34705352028511e-05","2.37756887848851e-05","2.40875967386169e-05","2.44068733988817e-05","2.47333207556365e-05","2.50669720136638e-05","2.54079936786484e-05","2.57565568257185e-05","2.61128371231426e-05","2.64770273652084e-05","2.6851608606013e-05","2.72345696458664e-05","2.76260700816973e-05","2.80263131928856e-05","2.84355077581729e-05","2.88538682865712e-05","2.92816300710238e-05","2.97218745734776e-05","3.01721020423672e-05","3.0632507093257e-05","3.1103338587528e-05","3.15848522012121e-05","3.20773107189857e-05","3.25809833560522e-05","3.30955947593531e-05","3.36211885281344e-05","3.41588118308753e-05","3.47087624593e-05","3.52713486597673e-05"
