"","Country","City","Lat","Lon","NearestLandBased","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465"
"predfin","Angola","Luanda","-8.8272699","13.2439512","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.25e-06","1.38599777028673e-06","1.53679171676337e-06","1.70398962203675e-06","1.88903194905012e-06","2.09416613639625e-06","2.32157591041254e-06","2.57368023741915e-06","2.85315995102402e-06","3.16298811231979e-06","3.50646845282256e-06","3.88747430594565e-06","4.30987415986564e-06","4.77816664173232e-06","5.13917288927129e-06","5.5274412896616e-06","5.94504132249505e-06","6.39420100332156e-06","6.87916947202656e-06","7.40091536843818e-06","7.96222818917952e-06","8.56610687181625e-06","9.21578091920505e-06","9.91472103777741e-06","1.06666801342507e-05","1.14800672547587e-05","1.23554767020988e-05","1.32976268751316e-05","1.43116010731785e-05","1.54028759805659e-05","1.65773459350451e-05","1.78413670056873e-05","1.92140815772939e-05","2.06923941083201e-05","2.22844111492089e-05","2.39988654752599e-05","2.58451739718955e-05","2.7833477171384e-05","2.99747925893912e-05","3.23072346440179e-05","3.48210938880309e-05","3.75304623142327e-05","4.04505297677408e-05","4.35976617159261e-05","4.69894955910994e-05","5.06450614683317e-05","5.4623076596862e-05","5.89133454549073e-05","6.35403008842444e-05","6.85302981939423e-05","7.39117914533629e-05","7.97154559011709e-05","8.59746027652978e-05","9.28193307689683e-05","0.000100208292252672","0.000108184644641771","0.000116794948209753","0.000126089431618004","0.000136122277299997","0.000146951934003067","0.00015881629094265","0.000171636514478066","0.000185489228989736","0.000200457178102277","0.00021662967160468","0.000234103084944783","0.000252981456825599","0.000273627562836963","0.00029595405115328","0.000320095041421285","0.000346196777305195","0.00037441708059702","0.00040492622856046","0.000437907938955396","0.000474004100164534","0.000513058588727124","0.000555308970258086","0.0006010129027233","0.000650448471301474","0.000703915379705827","0.000761736997270762","0.000824932127479215","0.000893313914205629","0.000967297457981992","0.00104733039720816","0.00113389384017931","0.00122750483843698","0.00132871944382839","0.00143862390352376","0.00155744792283477","0.00168588393336338","0.00182467482710051","0.00197461472602584","0.00213655139277201","0.00231139207719413","0.00250146947790857","0.00270666232160744","0.00292807684115834","0.00316689060448635","0.00342434856287726","0.00370176377291517","0.00400051783885336","0.00432553525555416","0.00467541285152463","0.00505177475492864","0.00545631558524234","0.00589078753307936","0.00635698988543092","0.00685677616741419","0.00739455297447049","0.00797000788691971","0.00858503779344876","0.00924150324235764","0.00994120746912756","0.0106858640958742","0.0114770485887082","0.0123141316787008","0.0132001186423446","0.0141359597293391","0.0151223048667829","0.0161594346982278","0.0172472095198844","0.0183850036449761","0.0195701361596815","0.020802074964766","0.0220785545468521","0.0233964680591009","0.0247519642898565","0.0261404119758828","0.0275563699544202","0.0289828926966019","0.030422769368206","0.0318682231222538","0.033310852226797","0.034741597069568","0.0361508540027539","0.0375285555012043","0.0388453160594054","0.0401091388770205","0.0413099246297451","0.0424377998206344","0.0434833262679116","0.0444376819002194","0.0452927785517134","0.0460303700806775","0.0466555179066186","0.0471635257043194","0.0475508746562808","0.047815388352809","0.0479562152503893","0.0479737212500675","0.0478448354976986","0.0475983358663633","0.0472384620579531","0.0467704442207867","0.0462003863760352","0.0455351026160125","0.0447819543787778","0.0439275809136931","0.0430025737603312","0.0420154074349188","0.0409743584884652","0.0398876484088557","0.0387633009927357","0.0376090127571827","0.0364215672489088","0.0352194378885995","0.0340091593161702","0.0327967334770463","0.0315876503151966","0.0303868813049198","0.0291988728011755","0.0280158940077106","0.0268542170479582","0.0257167925229653","0.0246061150402991","0.0235242447145655","0.0224728527683363","0.0214531977747535","0.020460774109781","0.019502390572807","0.018578457619666","0.0176891199847119","0.0168343238615113","0.0160138246737419","0.0152272171131749","0.0144684408338686","0.0137429467028428","0.0130499684172458","0.0123886437014403","0.0117580510698619","0.0111572227459059","0.0105851309873189","0.0100384173463058","0.00951865260643278","0.00902478672532067","0.00855576213678084","0.008110530950051","0.00768806017050493","0.00728733560675734","0.00690553029335123","0.00654370233870746","0.00620090315141822","0.00587621480620367","0.00556874484631411","0.00527763420016112","0.00500204352309341","0.00473972019547031","0.00449155523867712","0.00425677783112645","0.00403469350524323","0.00382462753449385","0.00362593702704675","0.00343801225250987","0.00325972896866365","0.00309113241256883","0.0029316939900637","0.00278091213502609","0.00263831090705648","0.00250343946817932","0.00237586960353846","0.00225488253673933","0.00214043809108171","0.00203217839176232","0.00192975936510199","0.00183285562750112","0.00174115985972091","0.00165437839515796","0.00157223154624412","0.00149447476554982","0.00142085791633389","0.00135115254420181","0.00128514083509317","0.00122261755550115","0.00116338589148291","0.00110725794873074","0.00105407466677973","0.00100366813598911","0.000955887059805994","0.000910586410343053","0.000867629865543016","0.000826888816475098","0.000788246070207984","0.000751589667201549","0.000716804096083768","0.000683787707558786","0.000652444546218085","0.000622684096778281","0.000594421086883408","0.000567588457003251","0.000542106967187505","0.000517892276320804","0.000494876775238648","0.000472996690616637","0.000452191809799673","0.000432411992919228","0.000413611375463345","0.000395722904034594","0.000378698863636457","0.000362494153714853","0.000347066160223269","0.000332374618762474","0.000318380355743375","0.000305043537047624","0.000292335392292831","0.000280224030385086","0.000268679021577821","0.000257671590036009","0.00024717451344778","0.000237162013632187","0.000227606954932497","0.000218486894596519","0.000209782576996686","0.000201473328057055","0.000193539563392906","0.00018596273658725","0.000178725250834368","0.000171799983185494","0.000165181791978747","0.000158856429976187","0.000152809681089827","0.000147028086801871","0.000141498873867935","0.000136211378792897","0.000131156269850322","0.000126318749814079","0.000121688445108322","0.000117255572627494","0.000113010850633669","0.000108945463586316","0.000105051034362479","0.000101312767615974","9.7729901112727e-05","9.42958241930575e-05","9.10036928649861e-05","8.78470115148605e-05","8.4819600184512e-05","8.1914649099211e-05","7.9125509351925e-05","7.64490655532959e-05","7.38802611647187e-05","7.14142804959602e-05","6.90465459033636e-05","6.67726977452234e-05","6.45884290624858e-05","6.24767477505294e-05","6.04479237307544e-05","5.84983500785366e-05","5.66245678888855e-05","5.48232857789516e-05","5.30913721424024e-05","5.14258136303729e-05","4.98206729251532e-05","4.8276408536011e-05","4.67905640950215e-05","4.53606614812286e-05","4.39843401291668e-05","4.26593463883592e-05","4.13834876634554e-05","4.01497955847355e-05","3.89615057735502e-05","3.78167955787219e-05","3.67138678866259e-05","3.56510059259004e-05","3.46265706782133e-05","3.36387243029121e-05","3.26857446571508e-05","3.17667491208818e-05","3.08803665825164e-05","3.00252905159143e-05","2.9200272104295e-05","2.84041174250729e-05","2.76356487621906e-05","2.68867985490917e-05","2.61638685934804e-05","2.54658777956359e-05","2.47918524678994e-05","2.41408609986066e-05","2.35120118809371e-05","2.29044311178438e-05","2.23133125905702e-05","2.17420650706023e-05","2.11899505870989e-05","2.06562423078622e-05","2.0140244088353e-05","1.96412890536668e-05","1.91586646266006e-05","1.86899049732401e-05","1.82364396411284e-05","1.77977070492062e-05","1.73731633742078e-05","1.69622875798587e-05","1.65645796384953e-05","1.61795566312528e-05","1.58064933820455e-05","1.54450163013274e-05","1.50949230189704e-05","1.47558069373361e-05","1.44272768862654e-05","1.4108957665834e-05","1.3800488117089e-05","1.35000152537316e-05","1.32087760914029e-05","1.29264454461694e-05"
"predfin.1","Benin","Cotonou","6.3676953","2.4252507","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.25e-06","1.38473925833611e-06","1.53400211565555e-06","1.6993535919551e-06","1.88252841492509e-06","2.08544746453308e-06","2.31023885646286e-06","2.55925858184584e-06","2.83501397150502e-06","3.14042993888808e-06","3.47874751945826e-06","3.85351056494727e-06","4.26864506650738e-06","4.72849978836295e-06","5.08193205520198e-06","5.46225080549992e-06","5.87103728976663e-06","6.31041408540469e-06","6.78266982993876e-06","7.29026442385074e-06","7.83584149480959e-06","8.42224320827427e-06","9.05253679735555e-06","9.73000399937558e-06","1.04581577455033e-05","1.1240797306202e-05","1.20819957592323e-05","1.29861332608301e-05","1.39579264630389e-05","1.50032462173955e-05","1.61268493947728e-05","1.73345798625437e-05","1.86327302367214e-05","2.00280707448593e-05","2.15278729028818e-05","2.31399618807886e-05","2.48741122165043e-05","2.67383273507334e-05","2.87422008489398e-05","3.08961889508727e-05","3.32115258148579e-05","3.57002858329577e-05","3.83755634880373e-05","4.12542446094266e-05","4.43487289588828e-05","4.76751798000921e-05","5.12509505710632e-05","5.50947154887581e-05","5.92265207078348e-05","6.36679434121127e-05","6.844726145385e-05","7.35852811365118e-05","7.91085696716098e-05","8.5045931121403e-05","9.14283570887639e-05","9.82891105185122e-05","0.000105663988831035","0.000113612292649211","0.000122157921159751","0.000131345154739183","0.000141221997223084","0.000151839993740723","0.000163254516831709","0.000175525534790418","0.000188747792422741","0.000202963286003403","0.000218246192429704","0.000234676154569565","0.000252338680161059","0.000271325556056864","0.000291735829869199","0.000313697297084906","0.00033730459430199","0.000362679568311711","0.000389953103214085","0.000419265753854719","0.000450768060154468","0.000484621535335062","0.000521077158986293","0.000560253555907218","0.000602350939668523","0.000647582872470254","0.0006961784301198","0.000748382838878309","0.000804458415311767","0.000864888080601086","0.000929801343345322","0.000999518856460412","0.00107438564535467","0.00115476979798812","0.00124106381363245","0.00133368599481376","0.00143332863038151","0.00154026021108787","0.00165498383901324","0.00177803767656312","0.0019099938191461","0.00205145843247232","0.00220307310919592","0.00236578689714145","0.00254008975826928","0.00272673171162871","0.00292650921001123","0.00314025766643432","0.00336885202048708","0.00361320821362553","0.00387503129931423","0.00415466380512967","0.00445313891603199","0.00477152428730157","0.00511091646346894","0.00547243716164247","0.00585722850912157","0.00626773732830847","0.0067040311217753","0.00716725649165973","0.00765856846936783","0.00817909470441129","0.00872992090852215","0.00931207880806371","0.00992666851827644","0.0105745029491755","0.0112562385453119","0.011972469424628","0.0127236215283031","0.0135099213729285","0.0143313917157798","0.0151891808200507","0.0160815075444863","0.0170074929172397","0.0179659357025354","0.0189552541019484","0.0199734662752498","0.021018149343933","0.0220860662389821","0.023174072540194","0.0242785758285311","0.0253953431325508","0.0265196912389799","0.0276465069324194","0.028770220196975","0.0298808939826125","0.0309762281452874","0.0320498464377628","0.0330951838652484","0.0341055908588461","0.03507441951226","0.0359950972410746","0.0368579013369443","0.0376598146289832","0.0383953955895762","0.0390594421363617","0.0396473159998672","0.0401550008674478","0.0405791463631462","0.0409145489423101","0.0411619822814829","0.0413205520528284","0.0413900549311326","0.0413710890833008","0.0412649965377195","0.0410738467317474","0.0407962182278731","0.0404396104478047","0.0400080858037131","0.0395060109314368","0.0389381301967287","0.0383094895901479","0.0376253152486619","0.0368879221641051","0.0361060540866207","0.0352853105657634","0.03443113691533","0.0335488590057089","0.0326436609513482","0.0317204725717127","0.0307817929313463","0.0298344545966462","0.0288826904424071","0.0279303747504473","0.026981066286915","0.0260380156382691","0.0251041128543599","0.0241807860135414","0.0232717377408417","0.0223790018977754","0.0215043462942248","0.020649272497406","0.019815043250337","0.0190026804464611","0.0182116322594159","0.0174439928420489","0.0167002659885119","0.0159807316882212","0.0152855340821348","0.0146146843456603","0.0139680668670081","0.0133446234742955","0.0127449823855494","0.0121688021860077","0.0116156476162576","0.0110850297332081","0.0105764151196919","0.0100892287420302","0.00962232396903668","0.00917564350275921","0.00874858448688818","0.00834049499124239","0.00795071714094334","0.00757859163250536","0.00722346086545145","0.00688436330002494","0.00656099294787486","0.00625271225489978","0.00595890505734569","0.00567896077432575","0.00541228656489285","0.00515830562491952","0.00491617886984874","0.00468564213710511","0.00446619821583678","0.00425733866141851","0.00405857389625763","0.00386943250641962","0.00368946134403909","0.00351803389190209","0.00335489295024069","0.00319969204641393","0.00305204732317523","0.00291159154107241","0.00277797380754552","0.00265086768271745","0.0025299737242298","0.00241494385853894","0.00230550368885997","0.00220137038880435","0.00210228177258554","0.00200798677141877","0.00191824652902775","0.00183283084536823","0.00175152439620775","0.00167412566010539","0.00160043818888589","0.00153027670489919","0.00146346498551864","0.00139983580655962","0.00133933494923753","0.00128170587078571","0.00122679694292967","0.0011744727103989","0.00112460474644047","0.0010770710172779","0.00103175704362776","0.000988595242062815","0.000947437531752014","0.000908181364582819","0.00087073312211253","0.000835003909022201","0.000800909370241066","0.00076836947155772","0.000737316065557549","0.000707681595271448","0.000679383573574013","0.000652357254928034","0.000626541098718625","0.000601876687023584","0.000578311678388403","0.000555838984410806","0.000534355609905923","0.000513814764947381","0.000494171606544532","0.000475383589657521","0.000457410265627427","0.000440214073882595","0.000423890316011092","0.000408263245191336","0.00039329914631345","0.000378967294485363","0.000365238482440093","0.000352084943107016","0.000339481015907022","0.00032743488253271","0.00031588682584044","0.000304813622923229","0.00029419379854263","0.000284006938370081","0.000274233597784442","0.000264855614852034","0.000255766517835747","0.000247042958918587","0.000238669666230012","0.000230631097117529","0.000222912468123732","0.000215499699565449","0.000208378407670627","0.000201523360030277","0.000194936854510251","0.000188607078763028","0.000182522918723755","0.000176673792733087","0.000171049603388147","0.00016564079607819","0.000160415979947442","0.000155389859100738","0.000150553943641246","0.000145900310298236","0.000141421291618778","0.000137109549053423","0.000132958117712641","0.000128941713501108","0.000125073115922454","0.000121346794838695","0.000117756892792844","0.000114297812452104","0.000110964207965269","0.00010775097160517","0.000104651320080777","0.000101659764776597","9.87748499881302e-05","9.59922900247147e-05","9.33079976787467e-05","9.0718068555075e-05","8.82187524181193e-05","8.57917908643315e-05","8.34492386233028e-05","8.11877916728868e-05","7.90042720222529e-05","7.68956601286208e-05","7.48590480951345e-05","7.28915088168601e-05","7.09897487615277e-05","6.91519901100825e-05","6.73758629112116e-05","6.56590282614206e-05","6.39992456001911e-05","6.23943679152619e-05","6.08423393720326e-05","5.93414048013018e-05","5.7889751580832e-05","5.64850982427198e-05","5.51259256356248e-05","5.38104915824678e-05","5.25372105894053e-05","5.1304548260482e-05","5.01108332347395e-05","4.89546291212829e-05","4.78349037789209e-05","4.6750261816777e-05","4.56994707414154e-05","4.46813313683064e-05","4.36946947246094e-05","4.27387509968614e-05","4.18123972784751e-05","4.09143308488749e-05","4.00435718452942e-05","3.91991785176135e-05","3.83802463114962e-05","3.75858942134575e-05","3.68125701145859e-05","3.606218258487e-05","3.5334078112336e-05","3.4627507635066e-05","3.39417536797418e-05","3.3276158137982e-05","Benin","Cotonou","6.3676953","2.4252507"
"predfin.2","Botswana","Gaborone","-24.6581357","25.9088474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.25e-06","1.40958832752088e-06","1.58955119570169e-06","1.79248927940837e-06","2.02133641736146e-06","2.27940000224066e-06","2.57041851803497e-06","2.90759500825604e-06","3.28899774619029e-06","3.72042883767606e-06","4.20845151657384e-06","4.76048851429239e-06","5.38493402414574e-06","6.0912853256267e-06","6.69522563632114e-06","7.35901921100027e-06","8.0886194384628e-06","8.89054798230787e-06","9.77197485253513e-06","1.07407792399654e-05","1.180562213635e-05","1.30227549431519e-05","1.43653623933577e-05","1.58463693669492e-05","1.74800360238564e-05","1.92820950928084e-05","2.12698969345088e-05","2.34626887801663e-05","2.60448575574271e-05","2.89111343475457e-05","3.20927667411061e-05","3.56244287737289e-05","3.95446059341521e-05","4.38960026463001e-05","4.87261596168234e-05","5.41732916878739e-05","6.02290638237704e-05","6.6961414126671e-05","7.44458400286542e-05","8.2766246890082e-05","9.20158644831367e-05","0.000102298496761596","0.000114365775228805","0.000127855149224227","0.000142933846195247","0.000159788673445713","0.000178628291184161","0.00019968570996226","0.000223221219419715","0.00025070661310702","0.000281569960449298","0.000316223966524703","0.000355131892526407","0.000398813018322342","0.000447849178404954","0.000502892393970574","0.00056616913716472","0.000637371443698717","0.00071748240319988","0.000807604059111238","0.000908972045705939","0.00102297006328315","0.00115115214638023","0.00129760628896509","0.00146250126743827","0.00164810491842759","0.00185695280025965","0.00209187248209719","0.00235601216078487","0.00265287151301571","0.00298377032623821","0.00335493316550813","0.00377099408471892","0.0042370492563508","0.00475868534867385","0.0053419984591636","0.00599362516933382","0.00673775023901071","0.00756910273960262","0.00849654528495246","0.0095294806573078","0.0106777822628039","0.0119516926948953","0.013361678387739","0.0149341515204668","0.016666984038361","0.0185702518576878","0.0206531276514004","0.0229233385060351","0.025386611140246","0.0280460241685951","0.0309406783528883","0.0340336650181567","0.0373160084617553","0.0407730279298504","0.0443837090860255","0.0481202545407819","0.0519478951780752","0.0560960954469662","0.0602728871159078","0.0644198350567361","0.0684729398520223","0.0723645857418518","0.0760259102039615","0.0793894501679723","0.0821705260639311","0.084534578437987","0.0864406329884073","0.0878587517450975","0.0887710389928216","0.0891720064402937","0.0890684303506472","0.088486405537927","0.0874445359850786","0.0859782913032478","0.0841296342352934","0.0819448698694547","0.0794727789709069","0.076762788779518","0.073809408619152","0.0707206721294479","0.067540157673058","0.0643076777310123","0.0610588028871095","0.0578247771941881","0.0546324295147404","0.0515039848620659","0.0484581097410625","0.0455099691938822","0.0426708760912456","0.0399492121632036","0.0373506870068167","0.0348788380749976","0.0324595055033329","0.0301797792743943","0.0280369329692964","0.0260271963425128","0.0241460104060636","0.0223882642417516","0.0207484086386431","0.0192074478278838","0.0177748610255395","0.0164444859200221","0.0152102256513542","0.0140661073422431","0.0130063388479553","0.0120253411493364","0.0111166957721481","0.0102765385157331","0.00950006359906296","0.0087826959109051","0.00812013106047928","0.00750832701822502","0.00694349920696113","0.00641010269029627","0.00591868735003125","0.00546597451970533","0.00504892358052703","0.00466472049771005","0.00431076273176022","0.00398464510841277","0.00368016158097313","0.00339985153748604","0.00314176550411666","0.00290410517325894","0.00268521578091645","0.00248357676714959","0.00229777958055944","0.00212608212072298","0.00196784784117749","0.00182198459756025","0.001687492298087","0.00156345232073665","0.00144902185120542","0.00134342688890426","0.00124388424793125","0.00115211270906708","0.00106748292411204","0.000989415828778767","0.000917381371850672","0.000850893051356817","0.000789504474830618","0.000730944684165424","0.000676966731233231","0.000627196591754119","0.000581291589188315","0.000538938003858108","0.00049984838966565","0.000463758902912191","0.000429938142304013","0.000398725287451182","0.000369909801348192","0.000343298817284855","0.000318715537930844","0.000295997942671799","0.000274997495402711","0.000255120513926415","0.000236763268348212","0.0002198040269481","0.000204131154100614","0.000189642275110855","0.000176243516301734","0.000163847424633529","0.000152283111876732","0.000141584369938248","0.000131683006029548","0.000122516570921297","0.000114027725131928","0.000106163783435298","9.88765492972796e-05","9.21530989027593e-05","8.59165247094734e-05","8.01296635893988e-05","7.47583305112832e-05","6.97710506484855e-05","6.5138850611979e-05","6.08350523003754e-05","5.6743911312273e-05","5.29457685039025e-05","4.94184912642879e-05","4.61417313809008e-05","4.30967114733927e-05","4.02661358845705e-05","3.76340404634933e-05","3.51482034873276e-05","3.28373745472231e-05","3.06885946957076e-05","2.86898757880391e-05","2.6830151057955e-05","2.50992115527407e-05","2.34875746842806e-05","2.19723982949601e-05","2.05616298052584e-05","1.92476761312064e-05","1.80235153855437e-05","1.68826582422728e-05","1.5819108571461e-05","1.48273151599109e-05","1.38896049515873e-05","1.30153327119e-05","1.21999596086477e-05","1.14392866956936e-05","1.07294334736872e-05","1.00668031423479e-05","9.44804252521851e-06","8.86886603856864e-06","8.32779981548504e-06","7.82218579547266e-06","7.34956024285549e-06","6.90763967825636e-06","6.49430705444022e-06","6.10757518865589e-06","5.74451478687455e-06","5.40470045069883e-06","5.0865509185233e-06","4.78859782601366e-06","4.50947779304013e-06","4.2479245037046e-06","4.00276123301963e-06","3.76969672820217e-06","3.55126544570612e-06","3.34649777318112e-06","3.15448348766941e-06","2.97437772506162e-06","2.80539448651458e-06","2.64680150470498e-06","2.49862224754558e-06","2.35945103977518e-06","2.22869368054759e-06","2.1058069669365e-06","1.99028480455076e-06","1.88165552827843e-06","1.7794765831217e-06","1.6828331127319e-06","1.59189812111687e-06","1.50631678221044e-06","1.42575188117221e-06","1.3498885105454e-06","1.27843274657438e-06","1.21110946615889e-06","1.14705457515559e-06","1.08669648843426e-06","1.02980956469965e-06","9.76179677472566e-07","9.2560697727413e-07","8.77904307250236e-07","8.32896227538173e-07","7.9006479107553e-07","7.49647226238839e-07","7.11497537640182e-07","6.75479064399127e-07","6.41463768567922e-07","6.09331809933155e-07","5.78972793002854e-07","5.50636823114801e-07","5.23834992415193e-07","4.9847647304886e-07","4.74477394740958e-07","4.51758790158762e-07","4.30247079733094e-07","4.09873669787308e-07","3.90574245926955e-07","3.72285478921813e-07","3.54950559230249e-07","3.38515487241929e-07","3.22929612539862e-07","3.08145341990427e-07","2.94118276291907e-07","2.80905158400246e-07","2.68358502027805e-07","2.56441696484893e-07","2.45120329297231e-07","2.34361985033567e-07","2.24136145551366e-07","2.14412761721855e-07","2.05132764851877e-07","1.96306768632699e-07","1.87910599231836e-07","1.79921380353584e-07","1.72317566893928e-07","1.65078818725796e-07","1.58186041826118e-07","1.51671728425191e-07","1.45464520646946e-07","1.39548060030007e-07","1.33907379279384e-07","1.28528355696138e-07","1.23397666621338e-07","1.18503356170285e-07","1.13925273631218e-07","1.09552663428985e-07","1.05375328255645e-07","1.01383630679916e-07","9.75684469807305e-08","9.392114015178e-08","9.04335207924322e-08","8.70758418725389e-08","8.38622631627096e-08","8.0787976594588e-08","7.78462836697368e-08","7.50308428197464e-08","7.23356359825852e-08","6.97552686356983e-08","6.72947667564011e-08","6.49375238383092e-08","6.26786817920656e-08","6.05136617952822e-08","5.84381215023919e-08","5.64479345136807e-08","5.45391858313653e-08","5.27588886754197e-08","5.10497960586265e-08","4.94085399116734e-08","4.78319351277374e-08","4.63171810908513e-08","4.48615455650163e-08","4.34625248430864e-08","4.21964814563291e-08","4.0977546945525e-08","3.98037440434464e-08"
